taille;tempsMachine;TempsUser
926000;106855;188000
926000;74498;140000
926000;88773;156000
926000;81982;136000
926000;77281;140000
926000;80215;128000
926000;81125;148000
926000;81112;136000
926000;76270;120000
926000;88887;128000
926000;74731;136000
926000;80982;132000
926000;83228;132000
926000;87887;152000
926000;88513;144000
926000;85484;136000
926000;84684;132000
926000;80415;128000
926000;79816;124000
926000;78256;144000
926000;83356;140000
926000;77388;136000
926000;80174;140000
926000;85533;136000
951000;86456;128000
951000;85779;140000
951000;83067;136000
951000;90016;148000
951000;81523;144000
951000;78495;124000
951000;80396;136000
951000;88285;128000
951000;84517;140000
951000;86102;128000
951000;80339;136000
951000;82976;136000
951000;82732;132000
951000;83521;136000
951000;88057;128000
951000;81199;132000
951000;84514;140000
951000;82318;144000
951000;79132;136000
951000;84320;140000
951000;80948;120000
951000;83496;128000
951000;86811;132000
951000;87453;136000
951000;87908;120000
951000;85040;140000
951000;90596;144000
951000;83160;128000
951000;82795;120000
951000;81467;128000
976000;87084;136000
976000;94372;168000
976000;85108;124000
976000;85001;132000
976000;87424;132000
976000;82553;132000
976000;92445;152000
976000;83371;124000
976000;81943;136000
976000;86911;136000
976000;84200;128000
976000;82385;140000
976000;87321;140000
976000;80718;140000
976000;85297;140000
976000;84898;136000
976000;88248;136000
976000;82792;148000
976000;91332;128000
976000;89174;132000
976000;82828;128000
976000;85316;140000
976000;87939;136000
976000;93137;156000
976000;86798;136000
976000;89565;144000
976000;79359;144000
976000;94125;144000
976000;81903;128000
976000;87188;136000
1001000;88917;152000
1001000;87266;140000
1001000;91748;156000
1001000;92044;132000
1001000;93926;152000
1001000;88630;160000
1001000;87890;156000
1001000;93828;144000
1001000;81199;124000
1001000;89805;144000
1001000;97764;172000
1001000;86951;148000
1001000;86113;144000
1001000;88502;144000
1001000;87366;144000
1001000;82341;132000
1001000;86679;128000
1001000;90595;140000
1001000;85191;124000
1001000;81726;148000
1001000;93393;152000
1001000;85384;136000
1001000;92181;160000
1001000;85161;128000
1001000;87811;124000
1001000;83478;128000
1001000;92350;156000
1001000;83875;140000
1001000;88879;140000
1001000;92123;136000
