taille;tempsMachine;TempsUser
651000;66240;68000
651000;78766;76000
651000;76805;76000
651000;79031;76000
651000;79004;76000
651000;79336;80000
651000;75446;76000
651000;78494;80000
651000;61007;60000
651000;78522;80000
651000;78576;76000
651000;78827;80000
651000;78343;76000
651000;78578;76000
651000;78362;76000
651000;78819;80000
651000;78164;76000
651000;78442;72000
651000;66143;68000
676000;77869;76000
676000;80589;84000
676000;70927;68000
676000;78726;76000
676000;82026;80000
676000;81054;80000
676000;80983;84000
676000;81319;80000
676000;81294;84000
676000;80183;80000
676000;69603;68000
676000;76780;80000
676000;82507;80000
676000;79329;80000
676000;80503;80000
676000;81039;84000
676000;77390;76000
676000;86036;88000
676000;80526;84000
676000;75739;76000
676000;69045;72000
676000;80757;80000
676000;81071;84000
676000;81266;80000
676000;80357;80000
676000;80551;80000
676000;80619;80000
676000;81047;76000
676000;68549;68000
676000;81792;80000
701000;83330;84000
701000;84565;84000
701000;83167;84000
701000;73431;76000
701000;72401;72000
701000;81017;84000
701000;81383;80000
701000;81809;80000
701000;83041;80000
701000;81750;80000
701000;83297;84000
701000;70550;72000
701000;82470;84000
701000;78671;80000
701000;73807;72000
701000;79377;80000
701000;83001;80000
701000;68822;68000
701000;83614;84000
701000;82708;80000
701000;84083;84000
701000;82907;84000
701000;83260;84000
701000;82749;84000
701000;72709;72000
701000;83436;84000
701000;80514;80000
701000;71919;72000
701000;82641;84000
701000;78538;80000
726000;78924;80000
726000;85162;80000
726000;82765;80000
726000;84510;84000
726000;85525;88000
726000;84718;84000
726000;81783;80000
726000;85316;88000
726000;71633;68000
726000;74008;76000
726000;84626;84000
726000;85342;84000
726000;83440;84000
726000;69415;72000
726000;84246;84000
726000;83476;84000
726000;84551;84000
726000;84936;84000
726000;85247;84000
726000;84215;84000
726000;75548;76000
726000;73725;76000
726000;84969;84000
726000;72843;72000
726000;84704;84000
726000;77101;76000
726000;85554;84000
726000;84881;80000
726000;84729;84000
726000;84826;84000
751000;85947;84000
751000;74271;76000
751000;82214;80000
751000;83452;80000
751000;86498;84000
751000;86427;88000
751000;79236;76000
751000;86875;84000
751000;86254;84000
751000;87402;88000
751000;85214;84000
751000;86266;84000
751000;86150;84000
751000;86477;84000
751000;87406;84000
751000;80180;68000
751000;86052;84000
751000;83670;84000
751000;75416;76000
751000;86929;88000
751000;86839;88000
751000;86452;84000
751000;84202;84000
751000;75820;76000
751000;78324;76000
751000;87161;88000
751000;83481;84000
751000;85363;84000
751000;86719;84000
751000;83140;80000
776000;88775;88000
776000;87832;88000
776000;88238;88000
776000;87842;88000
776000;88739;88000
776000;84791;84000
776000;88179;88000
776000;88043;88000
776000;87787;88000
776000;86665;84000
776000;88290;88000
776000;88572;88000
776000;84978;84000
776000;87851;88000
776000;87925;88000
776000;88461;88000
776000;88761;88000
776000;76615;76000
776000;88015;88000
776000;83517;84000
776000;88356;84000
776000;89304;88000
776000;85414;84000
776000;88074;88000
776000;89001;88000
776000;87835;88000
776000;88629;88000
776000;78206;76000
776000;87657;84000
776000;88936;88000
801000;81025;84000
801000;90238;88000
801000;89994;88000
801000;90968;92000
801000;92279;92000
801000;90321;88000
801000;89334;88000
801000;90898;92000
801000;90676;88000
801000;89948;92000
801000;90854;92000
801000;89002;92000
801000;86753;84000
801000;90413;92000
801000;90396;84000
801000;90260;88000
801000;91333;92000
801000;89374;88000
801000;90394;88000
801000;87740;84000
801000;91179;92000
801000;90548;88000
801000;89420;88000
801000;90443;88000
801000;88966;88000
801000;88986;92000
801000;88404;88000
801000;89207;92000
801000;90414;88000
801000;88935;84000
826000;92378;92000
826000;93887;92000
826000;92501;92000
826000;92822;96000
826000;92937;92000
826000;91464;92000
826000;92658;96000
826000;92939;96000
826000;88578;88000
826000;92968;92000
826000;92416;92000
826000;89905;88000
826000;83462;84000
826000;93211;88000
826000;92751;92000
826000;92460;92000
826000;92876;96000
826000;92955;96000
826000;92887;92000
826000;91063;92000
826000;92223;92000
826000;88051;88000
826000;92817;92000
826000;79294;80000
826000;92181;92000
826000;92495;92000
826000;91615;92000
826000;92758;92000
826000;92860;92000
826000;90872;92000
851000;95173;96000
851000;93116;92000
851000;93082;92000
851000;93033;88000
851000;95049;96000
851000;94373;96000
851000;93188;88000
851000;94825;96000
851000;94443;92000
851000;92977;92000
851000;88857;88000
851000;94468;96000
851000;94853;96000
851000;95654;92000
851000;94570;92000
851000;94556;96000
851000;95312;96000
851000;94639;96000
851000;94761;96000
851000;91653;92000
851000;95114;92000
851000;88513;92000
851000;93023;92000
851000;95231;92000
851000;86187;84000
851000;95111;96000
851000;94071;92000
851000;94281;96000
851000;93475;92000
851000;95177;96000
876000;97446;100000
876000;96421;96000
876000;96101;96000
876000;96442;96000
876000;96518;96000
876000;96639;96000
876000;87868;88000
876000;97016;92000
876000;96531;96000
876000;97234;96000
876000;96417;96000
876000;96742;96000
876000;96858;96000
876000;96671;96000
876000;97439;96000
876000;97410;92000
876000;96617;96000
876000;96340;96000
876000;97310;96000
876000;96754;96000
876000;96649;92000
876000;96190;96000
876000;97457;96000
876000;85232;88000
876000;93224;92000
876000;97506;96000
876000;97798;96000
876000;96941;100000
876000;97594;96000
876000;97238;96000
901000;98036;96000
901000;99128;92000
901000;97721;96000
901000;97811;100000
901000;98110;96000
901000;96217;96000
901000;98207;96000
901000;92049;92000
901000;98945;100000
901000;92843;92000
901000;98295;96000
901000;100620;96000
901000;99399;100000
901000;96275;100000
901000;97914;96000
901000;96342;96000
901000;99963;96000
901000;95231;88000
901000;97635;96000
901000;90557;88000
901000;97698;96000
901000;98380;96000
901000;97699;96000
901000;98411;100000
901000;97749;96000
901000;94580;96000
901000;97813;96000
901000;98013;96000
901000;98524;96000
901000;97008;96000
926000;99662;100000
926000;101037;100000
926000;99885;96000
926000;99811;100000
926000;99513;100000
926000;91789;92000
926000;99748;100000
926000;101099;100000
926000;99361;96000
926000;96727;96000
926000;91223;92000
926000;100689;100000
926000;97097;100000
926000;100120;100000
926000;93043;92000
926000;99937;100000
926000;90521;92000
926000;99298;96000
926000;99845;100000
926000;100860;100000
926000;99649;100000
926000;100780;104000
926000;93356;88000
926000;101187;100000
926000;100495;100000
926000;99626;100000
926000;90582;92000
926000;97411;96000
926000;99994;100000
926000;93242;92000
951000;102774;104000
951000;101801;104000
951000;101337;104000
951000;101879;100000
951000;101858;104000
951000;100864;100000
951000;95790;96000
951000;102659;104000
951000;96781;96000
951000;101325;100000
951000;98975;96000
951000;98998;100000
951000;102260;104000
951000;101434;96000
951000;99186;100000
951000;102384;100000
951000;101803;100000
951000;101854;100000
951000;101797;104000
951000;101823;104000
951000;102114;104000
951000;99532;100000
951000;98206;100000
951000;102390;104000
951000;133754;132000
951000;102906;100000
951000;97723;96000
951000;96830;96000
951000;98278;100000
951000;101913;96000
976000;104594;104000
976000;96683;100000
976000;103507;104000
976000;103647;104000
976000;105603;104000
976000;103418;104000
976000;99776;100000
976000;104277;104000
976000;104336;104000
976000;103607;100000
976000;104975;104000
976000;94935;96000
976000;102148;100000
976000;100787;104000
976000;99601;100000
976000;99893;100000
976000;101873;104000
976000;105138;104000
976000;104723;104000
976000;97456;100000
976000;103497;104000
976000;101104;100000
976000;103209;100000
976000;102175;100000
976000;104146;104000
976000;104158;100000
976000;103607;104000
976000;103639;104000
976000;104643;104000
976000;105405;104000
1001000;105998;104000
1001000;105710;104000
1001000;105629;104000
1001000;96253;96000
1001000;106695;108000
1001000;106440;108000
1001000;105091;104000
1001000;101695;96000
1001000;99746;96000
1001000;106523;108000
1001000;105387;104000
1001000;105482;104000
1001000;106147;104000
1001000;107259;100000
1001000;101853;100000
1001000;99633;100000
1001000;105748;104000
1001000;106221;104000
1001000;105383;104000
1001000;106611;104000
1001000;98129;96000
1001000;106252;104000
1001000;105621;100000
1001000;104742;104000
1001000;103010;100000
1001000;106747;104000
1001000;106047;104000
1001000;105658;104000
1001000;104301;104000
1001000;105711;104000
